customer_id,name,age,country,purchase_amount,age_group,email_hashed
224,Customer_224,24,India,4568,Young,ce7911d8ceb87fb2a995eb9a00f2886dc834efc38e0f24d9eaebc91f84cc4765
225,Customer_225,31,India,140,Adult,44740bd3478079f24c0c80337a78aa675d5b769d9465ac2150d42b3e845bcc96
226,Customer_226,23,USA,2033,Young,6118bffcc510a0d0c28007762c54c77ee7485b0116c8e5aef86626c2c861aa71
227,Customer_227,31,USA,219,Adult,8c5bc85680b1319c3c21d5f40ec077428e19d51b1ddeace14be3374bde05bd28
228,Customer_228,21,UK,2752,Young,96d19c890a4b962a63dc6d13ac75c09fb22d0b133ce5f8bc97027380c0bbd20f
229,Customer_229,58,UK,1724,Senior,879f6d52b73eb59bd2069a7d771f93cc6ddc94f032425f3e81798cefef1aad2f
230,Customer_230,62,India,582,Senior,eb4f1aa669fc5dcc04b2267a89c12305cb38a957dec9431a5d15ac08232083ab
231,Customer_231,44,UK,2335,Adult,2d18f72c45641a4742858d1a2d6acdb729d1efd8d824e33271a58ab7086e56d9
232,Customer_232,54,UK,2682,Senior,cf8c2f533c04b8941840d27466718ef5571b184fa9f41001a3a613f71ac563f7
233,Customer_233,58,USA,1879,Senior,fb5229871dfe7f25db7065b2cbc1ec8f1a73973a6eaddf685414f08fe701e9e6
234,Customer_234,33,USA,1951,Adult,867906fea0922c98376d744d1a4da2145615f8324215ae4b3caa49809defe838
235,Customer_235,50,UK,872,Senior,6f4ebd6821c78b0a1dce9be219853754557739ccc2a532c50e8b5b9a54d5f63a
236,Customer_236,45,India,1922,Adult,d5697f711220aa1bb91795778c0de4140a5f9e8ef24cc722bfeb0f89bb4a6720
237,Customer_237,25,USA,3936,Young,39e3878c6a16ae16d89c2891bae98e31b431ef7c475ce9b592f8ccf6df3478f6
238,Customer_238,65,UK,3164,Senior,07674b68f874c165f1e0a4925b680304ac665a5af9ecbfe1afbbbaeec084753e
239,Customer_239,59,UK,669,Senior,740128fd7cefa3ead8546d4f7f0ea56936c021a2c5f0e33dffd8ebc2fa0f2681
240,Customer_240,59,USA,350,Senior,287ee7b018fcc9715085c888803660ec278a52d44e7cace5def52dc142bfe16f
241,Customer_241,32,India,893,Adult,bee1243c1fc0985daec08df8c18081aa70c069b578255725cd396726e9ef4cee
242,Customer_242,42,UK,3741,Adult,6bb162788dbd760414cba3557a44adc76914ea5b73e34262c51da5b229f76436
243,Customer_243,20,USA,3984,Young,325aa54e190ef4d9de0a42d172668f8f803c4c0e84f4e48c6a6daa9b74c2d1b5
244,Customer_244,63,USA,3594,Senior,6a250c64346a9267389794f60a14490e42b0f4d72d1c1725f4ecfd0eda05466a
245,Customer_245,42,India,4645,Adult,afb38a943ca9fec22692caf6ca99c76971eca653719ff97300a3774d5e33b0e0
246,Customer_246,68,USA,2033,Senior,0ed9db3905aef943d82f24e7bd78a3c35edc1c558c6256bd7e9a88cab10828b8
247,Customer_247,53,India,3220,Senior,c787cf623a84305160d532337424afd51ff3aaf6f0f8255d64d90c2c9ba4c2ec
248,Customer_248,30,India,2704,Adult,668e2e3edeb421280ad753b653fbcc7eaae32f01557601cf40765310a845d959
249,Customer_249,23,USA,625,Young,ea5f38d343db45fff9bea72e27194dc9dc0136de3293cf7da6e583ee2a31e763
250,Customer_250,58,UK,2128,Senior,4865d1fb1753b2c541cd9323b6159edba7d9d0af7ab1db20b9807cbcd501ca6b
251,Customer_251,64,UK,3015,Senior,21ba1b344466c578d5f44b804833f8db4244d1710c81b15329c557b26ac81dee
252,Customer_252,30,India,4546,Adult,eb98dbe6e0160363a6f293542bf9a91922ac71b4ce4e7c73b794730496a35e0d
253,Customer_253,32,USA,771,Adult,f81d03bad4f21e5e5b1339f4334ecd52ffee785d09d3f63479d6840beebd176d
254,Customer_254,56,UK,130,Senior,4747cfae323b0789ea4b498b1ff247c4dfe18a48a48af802af78c51a4100bb18
255,Customer_255,62,UK,3493,Senior,870b6f45f8114f114d7fec7d8debc3fdbb339cadf3c7e057f24c23712df6652d
256,Customer_256,51,UK,1053,Senior,7e8f49c3567df9d0d3dac6d30eaa3ee78f3b41cb906b6834d445d287e8d47a5b
257,Customer_257,20,UK,4332,Young,731cc00336bbb15499ab02b04f433b16141f199047afa73b4f54716bcb7007c4
258,Customer_258,55,India,4806,Senior,c04f6adeb9516b551a9fc5728711224458e00c29b534d07117964ce0980950d6
259,Customer_259,62,India,3663,Senior,71ce550d9460a088215e146f242cee84e9c16733c9c353435229c2c8f145fce4
260,Customer_260,53,India,1095,Senior,3ad3e60ed9fb5889e546684c3ce604f2f890f66e3290a595f36d068e984c4730
261,Customer_261,66,UK,1866,Senior,bc146ffbfd1c0486345eea2b922a5a99e44d768a4ac1a4e8c3858fde812bdd08
262,Customer_262,45,UK,189,Adult,99a9ed0a23283495d77a1585b0a336421d19b8fb013cd3b7bb8a7aad0f86fd43
263,Customer_263,34,India,4397,Adult,2dd83b77f20cecf4e4f76a14f1cb7c1e321c926fa265eef05ed67299a1ac9079
264,Customer_264,22,USA,4883,Young,3d2faec4856d25cc6644de081c734f4d71dc0f6bd3da6499189f3856cd377b17
265,Customer_265,27,UK,3477,Young,18774a54e94376fa9e8d52ae16598b281b15853f6749d96b2c73998f3a1350c6
266,Customer_266,27,USA,724,Young,036f37a262bef59cd21fbe7a05b130d1e4320a8c20570373bda70d905c7b8a23
267,Customer_267,18,UK,4133,Young,eaeef2251b0209d06ac6d180f1a07ee37c405a3ade23874123873a5cc8ed738e
268,Customer_268,29,India,337,Young,053fdb0d33ee7330f330fdc8a2d16b3894729e416fe3b7b8781b4411e8c8c3e6
269,Customer_269,32,India,377,Adult,09eb3d761c219c65a63b94f5d3f384e0a85ecb4eabb2f9082a343020ab63a077
270,Customer_270,49,UK,1457,Adult,9ce336750dc3bc232d1abb84bbeecd8748d153d1f1c9cdbbd598a819df0bf7dd
271,Customer_271,25,USA,4837,Young,b71b0194e8d0a58a14e21ec9f6429105e6543e01b33fcf02a42322274fe00c14
272,Customer_272,69,USA,3088,Senior,c1b365e914bec5a6cd650fc079dc4b108c5d3357b99d74434849cc5c7b36bb9f
273,Customer_273,27,India,3883,Young,8631433bfc2c9f319b0867e32df7e78a8b26f7459cb2133fca2403572e6ef9d4
274,Customer_274,68,India,4291,Senior,d401d6ed42b62a65776592cc173ef55af08e226c716fe6c979b0a55dae228f1b
275,Customer_275,29,USA,1216,Young,f53c9d1d54fa3cfe14be2cd756feadc304b95f4977a29d0741b53523b1104f42
276,Customer_276,20,USA,4144,Young,e5521e503f4b341e812c4c607a53cf3d4299460bff8f790b82b51eac3159275d
277,Customer_277,34,USA,4634,Adult,de0d8488296fc71744ff95e0b3c656ec7090efe2ab326feb8079928cda1b2c9f
278,Customer_278,36,India,4133,Adult,d1dd8c2c676b59922702e455db46ec89effb48536f01573e6290d15fbcbc791a
279,Customer_279,32,UK,3886,Adult,832abb7ff5b68482221a63d8182240dcc29a717c5bf08484d4d7ac0b9cd6d005
280,Customer_280,38,UK,295,Adult,a687146dee027ee58bc118ee7401e480079008c61ca5b6c4e75dfd0ac88cc615
281,Customer_281,36,India,2055,Adult,0d60fe3b83eff6b26286ed45414d20740e2c168fcc046b504146087ecbccc7d6
282,Customer_282,64,USA,2789,Senior,0d3eac49145a63bf1a46f2d56d248d4a96a2d995486023f92dff575a30effa96
283,Customer_283,54,USA,4427,Senior,b78935c9029f5f1374b1d5e7c504f4c788225e7ada93c55fdb0b737f3b0817fa
284,Customer_284,66,India,1448,Senior,55e64ff480e19d8f1449c738ad273801f29261595f0b895ea5e1c989742ec362
285,Customer_285,37,UK,3279,Adult,b2573baf244160d3e2f95af8369b05763a0aa9f4c1fdd0e6e25f218fe016d631
286,Customer_286,40,UK,1209,Adult,62fba8c4f0cd80a33d2d133bdc1898f9117cf7da1602cc6fb4d38ec2c4b38df5
287,Customer_287,37,India,1567,Adult,c6b195487692a31537d33444b725a907b3dfe8566fa506fca95f8dd805182b54
288,Customer_288,50,UK,2685,Senior,620418bac0f6f610f7749071a21474a686c5dfa2990e25eb6de839c3177762c9
289,Customer_289,69,India,4355,Senior,ebfa529e4b4e4ba6e92dc5d4a04a14905104694146e28bdbab474644c14609a6
290,Customer_290,38,USA,4165,Adult,b9de005602a05c9bf7dd94a7d6aa85c6a6a0e956b1306e74eff387e05fa1ade8
291,Customer_291,51,UK,4009,Senior,7af0e1f7950a6c94a3bc2aa311051290330523a02d9c51352e5442562e0b53e5
292,Customer_292,43,USA,723,Adult,354698dac6855fd840f350bd7c0a7ef3192cacb6affaf0f41f39fa69ff071150
293,Customer_293,41,UK,3725,Adult,2d2b117b1c0fda832945d95716d843987ac50f867cd410f4d5acc32058e22820
294,Customer_294,22,India,4673,Young,c0ae5a72134cc3524602de9a1f23670789c88df0c43ce1cfafea76ace229b2f8
295,Customer_295,49,UK,448,Adult,e5b14c305a3d51052ebe6586dfbb0d0f2caccce48c022df83bdccdc994c0cb78
296,Customer_296,43,UK,1985,Adult,e88b3cfb230228dc800be62192152074b64f052e4f27829a73037fc85c27e74b
297,Customer_297,65,UK,4864,Senior,0c4c01e24985bb166361325c4875e2d8f85df032b658475fba74c251c49c1930
298,Customer_298,50,USA,4515,Senior,14f6745ab9d266b34c84c43399df66c7dec3f8635bc7651e04f896d82f6aae88
299,Customer_299,25,USA,2750,Young,63e031f8218c5ea55d88ab3d675a56fc0d96b204e9dba1db8c49f40f2383990d
300,Customer_300,50,USA,3270,Senior,5880dca84fcb38efa1487cb17b8a3895e7bda583b37609eef2084bbb534afa01
301,Customer_301,52,USA,2540,Senior,3d16ddd3eb6b347db1012476c73a1b9257d0a980d8f4d601603e4e9651ba69dc
302,Customer_302,63,India,2375,Senior,878722f6f5164580d4017fcef00cb22b197b53266c7dae6e82376bb442735944
303,Customer_303,70,India,2000,Senior,b6aa3c4204cc7d7bdb70e99bb00e2350747dc06ba02377ff9b306db7ddbd5c7c
304,Customer_304,40,UK,2467,Adult,a24595b49cd8cf068af584ee997c06d25445d219c3f77f4247a50417b4e981d8
305,Customer_305,25,USA,4122,Young,de6f89fd688d4cc5a326787e09133511e77ffadea8e9b441f5ccf5abbfc0ed2a
306,Customer_306,34,India,2661,Adult,08b0b34bc4b560a12f40e06922f2d84b25824b4162520c56f4f81791e1c07d56
307,Customer_307,32,India,1091,Adult,b534d89587e4c1ff4fd6caf5ac81e8be0734d8d7415d30c8130cacb421ed6fff
308,Customer_308,69,UK,2732,Senior,faa8d4bd09fd6259ac01a68acbf63cc1f02b78ae0c8509fabcd24144d3868e01
309,Customer_309,30,India,3455,Adult,bcc7b8b4b8459b135ed61de314470b16eb3694a679879f4c99c7b896b6a567ee
310,Customer_310,23,India,1535,Young,14b22e79fcf1c6d8ccfb35e8e1a4339767c5cda16e9ac71650b158e655626870
311,Customer_311,66,UK,771,Senior,c133159c761df6ea9ad3944fdfdc2719926755537b63fdcfc3ba355457b5f8ef
312,Customer_312,25,India,2782,Young,774b361b81d32c9b9900326e8006589182d50a95be04b9fedf8b4ae9033fd0a0
313,Customer_313,27,UK,3770,Young,5ee7065f5ba66440078ce2b904d59ddf0f5a304484f753366971ffb3d9ae9181
314,Customer_314,34,India,1164,Adult,48bcdf417b9ef84fb1ced245f5df9bd768d95c4ca8ea4327e6f8dc95c55d8f29
315,Customer_315,70,UK,2538,Senior,1cf1c04dd1d3b67c06830dbde5cef492951310a85672b5b75ef4dca968a47efe
316,Customer_316,26,USA,4147,Young,f40dd5013192ce1cbd1cbdbf408e81e1448046935d41e7a62220e4bf5ae2c89c
317,Customer_317,62,UK,1541,Senior,330e8c370246ee6e73af46132e310de6dca8f4b86408fb27b6ecc07cc814187f
318,Customer_318,19,UK,1641,Young,da57dbda1fa9adb6ed7ddceb3eefc4da83e8a25bb1f0b64974dfd4c071d01563
319,Customer_319,49,USA,1579,Adult,c3f73621536f4fc5ac7e4ac64b4c9feda819562fadc717a6eca393240eb30f7f
320,Customer_320,20,UK,4829,Young,d7c0bdd8e8e3df249216e2a5e94dd822e59101f220a56fe9ff083b840dbfdff9
321,Customer_321,24,USA,2230,Young,ba35b57ce976228d61748ce1da4faaba02b8f5b5967b7c8d5f27b565214dc224
322,Customer_322,44,USA,2791,Adult,f5c3957eb543e25b5991a226392d7ba1e886bb2f3dfea7425bf7532b6fe75f73
323,Customer_323,63,India,3261,Senior,3ac80e8db98abb28f106949bbec088274703a1ace6087282606509b6f7ce2d03
324,Customer_324,38,USA,1024,Adult,61054e6f4f908eed020e4e308f1a92f455e7e1ff4f75d1f69e72071c29564322
325,Customer_325,63,USA,4221,Senior,8c773b4e061b17967dad7460345e1cb616c4ab258e9ba141a4909930b695f480
326,Customer_326,40,UK,3525,Adult,c6dcf658452e42f5e89c6bde49802d0a88b212c1051ed8b8b8da1c8ebbad6708
327,Customer_327,65,USA,1398,Senior,ed3464a6d4f704226c1e54603b11194403608f0c9767c22441414f6ce73d28d4
328,Customer_328,39,India,4706,Adult,e9dd2ba767f7355767a896521a19dbd5a62f95940c3ebea79fd3b16f681a2bf7
329,Customer_329,37,USA,3572,Adult,0b3333967fc81fedf75416c214afea9ba790612da685e46ed60c4ff2e81d26f6
330,Customer_330,65,UK,2556,Senior,9336333fe13f07a060bea0f41750c710c226c9cd953e03e29b97ea513b957b6d
331,Customer_331,25,USA,1779,Young,a8674ee48305d4f664132cfe67605fd1bdf1855343993f8ad43cf0480f5a128f
332,Customer_332,21,USA,1213,Young,53ada476adb7da885b2e5f2ca7513c550b0d1974425596cc6fd61811efd8bb39
333,Customer_333,49,USA,916,Adult,544435387ab69133a297fb4430afed3e3ff8bd9d1b9e441c3b612578e31280c6
334,Customer_334,33,USA,3273,Adult,0dda2c4b644434a6b2b28ab2366f495c184a6a3edf0cd35a911627f48a173202
335,Customer_335,40,India,4422,Adult,2d25666dd5a41bc27fc62d0a5572cb8e90ca907d9607c9b7bf4c73e3d6950ead
336,Customer_336,65,USA,3802,Senior,74df1b7f7a291dcd1003d17e314875a90d4f276cffa97101bffbc46a1e192960
337,Customer_337,52,USA,4105,Senior,1080579cd8f94cf83d87d76940a62177261501721fe9f22eaeb88ff8fc8c8975
338,Customer_338,66,India,3644,Senior,a510c3fcc8b7ed949e8f8ab160cd5afefa1a00a38e6ee943dcfbecb18d6d34a5
339,Customer_339,70,USA,2297,Senior,a1726ed46149e1e239c64de8b11e53f7ef0596a8016ff4824473bf9ab57a86a1
340,Customer_340,18,India,958,Young,89db05c5f8b35ea7ac1fd8627e521328187ec2e9b112b530596ef7beeb5a0545
341,Customer_341,56,USA,2445,Senior,6e0ad8c58f97bdc23b361442df7995e1472ee805375b0aa71257fa344f5e97db
342,Customer_342,54,UK,1356,Senior,5fd0ad18963d7bebf0188c28b85e74a793b039df2ebf2d898c8a3e6e0751044d
343,Customer_343,39,USA,2364,Adult,9325092ee0841fe281627049327c027336bc6c8b948c2073ae2fa4a83daf7f36
344,Customer_344,35,UK,252,Adult,783368dc42116aed676306d6a088d554f2a1e2ef9231d781cce08a7a4f806ade
345,Customer_345,36,UK,3128,Adult,b70820a6f6d627685c8f8b2eb64fac3c98a011fae80ab2faa446c718891873ba
346,Customer_346,38,USA,621,Adult,298507a16ab1bc7f04a248975027187b316275ec1a6a5644766d64a19fc855db
347,Customer_347,26,USA,1664,Young,9a21d21aebf999822cdd46b539b7c6cb3ee2003f267a6130bda4bb30dd270ada
348,Customer_348,51,USA,3453,Senior,a46ff7b4480289b5256e8f3591a41a3507ce057122664194e28e549522f55de6
349,Customer_349,25,USA,1746,Young,e907d892447ff4275ba16c6df0562cfe034ea74131edbcd9a5c288c407dec217
350,Customer_350,31,USA,2577,Adult,73084eb0cd3be4ee7ed57e7c55516a59bd54652c844ecdcf3f323bb1bbc5e8ce
351,Customer_351,55,UK,3740,Senior,e23e35605ee59e96ed980904c2d0473dde3b5634cb8977aa75232e1de21eb9cd
352,Customer_352,33,USA,1989,Adult,e63d3b26995976f11ac755e24f12d4ef27f90cf9838442f8f9f4ed7015b8e588
353,Customer_353,60,USA,804,Senior,5bf9fc9bafe876051a503f472c309044d1d71ba3d51b47d80392d17138ee2ddb
354,Customer_354,22,UK,3889,Young,6be5b057daf92ae839611197799a099b473897032cfa31f7d808d351b1f42663
355,Customer_355,65,UK,2232,Senior,4e2f6c0c23e82a96950da4ea1ed0c2817a690b0b8828bb3ea69ce9b277d687f9
356,Customer_356,65,India,4469,Senior,f9a64a850d3b98e666d4796b46b1a017c86455c8593a74bebaadd8b8ed377402
357,Customer_357,25,USA,1447,Young,7d038488ad8ede044e72418ab78a32053e2db3a8e75a553cba937bf4f33420b0
358,Customer_358,64,India,4479,Senior,61ef46a09c9ac63024a7aa5ee85472b41350b3978d9cf832f664b70c39897c79
359,Customer_359,55,USA,3302,Senior,594dd533b38b5353f413d20254e2c52ef5ed56230419c6a7f180c82200d3b35d
360,Customer_360,40,USA,4872,Adult,bb9c94d39915a3c60679c12620d0973f589ffcbcfa6f11d109fbf8eeaab88b5a
361,Customer_361,66,USA,697,Senior,9c7a1927e3fdb008a2012e57d5fe65817b1e5b68ed7a909e05268907e6937aba
362,Customer_362,41,India,4490,Adult,753f6021ad97f35442f2591bd1fc7000f46b7c6cae6d5e6d0a30d7f68cc27b0a
363,Customer_363,57,India,635,Senior,ffc1c4c2353f76ecad4ca46210b27cad7f323986920bd36d5f82e86c855ac5e7
364,Customer_364,26,India,2412,Young,17333eb39be3f66891d784842d62f0884931df138fb4a9e3cf4ea6ec9d6d47cb
365,Customer_365,70,UK,664,Senior,9764cf953d7889927e5692f1b0660530bc9588f2b8d493bf2ce44055a8e5b340
366,Customer_366,26,UK,4914,Young,c55437d98aa51bdd349bbd318de62b6775e6eb01d0a9479bacc5a393b7d2842c
367,Customer_367,41,UK,3908,Adult,1c686e430b96ae0cafe18cc11f52d445c8461fc93bf85cfbefe8dadf93ec5179
368,Customer_368,32,India,3350,Adult,b3c3e008e8584ae71b610ea81a3bdfd938c16a02e4dfb832495090557b48ba32
369,Customer_369,37,UK,2026,Adult,1fa3311907261d305a7590780ce6f0f6219f40d3b8efe46d0885fe040c0daa73
370,Customer_370,22,India,1175,Young,07185416e230147bdeb7aa86cc632c2cefe7c91b70586fdef5a5f71d253b385c
371,Customer_371,62,USA,4389,Senior,841ab2edcb9e071ff414bce0fc3875dab4c42ed52594b54168e1328973af5b1d
372,Customer_372,50,India,2309,Senior,0b1ae22e7aa1df55e4feb2a20ff359e522a23082f9b0bdcd88c21eff1dcc0473
373,Customer_373,25,USA,2498,Young,9b5e3d9c047959fc070c11b4da5a3344226c1317fe4f864436819bb8818c4f06
374,Customer_374,29,UK,1449,Young,3ec179a756104e1b8f7a563286771133a9e59bbe6f4f11317d8e5f7b89455a36
375,Customer_375,51,UK,2110,Senior,d98fe807aa2069ce5ed0f1727d0768bc9ca8928f8d9b5e37f80a718821005310
376,Customer_376,70,India,1455,Senior,962bde1a82b87b431fd7f3a08ff825e8cbd15f72d9940f962f8059e3abef62f5
377,Customer_377,65,UK,1416,Senior,3ea59f3d288012604e0ae524efaa45f2cc8915a77d836ce9638485c58b7e37e6
378,Customer_378,38,India,2584,Adult,6e40683aeb59ababd1a85d33ecf42687ed7061acf79abafe0a114014c1feb46e
379,Customer_379,28,India,3722,Young,f73e5f1931bdb7264a3680ecad717c5966b5c9511828867c3d6eabe7cda6138b
380,Customer_380,53,UK,601,Senior,16ad6fe11c7dedaec96741ee367d2641e328d0dc40ef22f9fdf539f0a12c560f
381,Customer_381,51,India,1193,Senior,14fb1d5b5622fa01223584a2631359bdbe25cb51a8ffbcc3e71b8ede8598610f
382,Customer_382,63,UK,2248,Senior,04efcbb896226e69228d2cc6887946b27e9d819cb4bd33a4f2c158f2ab733422
383,Customer_383,22,India,1262,Young,a0dcd6105b0eaa5d259ebf7a7418315a2da2c37f4c463dfa419b6c8c07192344
384,Customer_384,55,USA,1110,Senior,647d719c41b75b6c3b6922790fad69556f8ac9ded6e8c0ebdc0048125c6a9012
385,Customer_385,25,India,4998,Young,9ceb8f1dbcb7af7bc4817d33dea20f9dcffa50d10998a35aac9fb4caa2b11609
386,Customer_386,25,UK,3962,Young,0bbfe45b923efaaa6c98b55e112cdf15ec9c35cf78e95bb30943ce112d5f445f
387,Customer_387,57,USA,782,Senior,5361981600b471545d3ad8095c695d176c1dfeb6c979a0ab224003480c20b84a
388,Customer_388,53,UK,1667,Senior,9cc535ebf3efd7976cd6ff1b18c8b5cd03e6ac1d4c86d378f06e58ffbfe2f10c
389,Customer_389,40,UK,279,Adult,440c452006a9f7186afa6188373b0bb4a87f901183c91c10a3b591d458013c7f
390,Customer_390,29,India,2509,Young,9cefefbba83c2d326402beace9e55208e6e8ea6816b13dee17be4dcc5b574d26
391,Customer_391,44,USA,2895,Adult,8ffdc07bc1b7d7ae6ac6a572a077455b2df46e0f7f6aa96c0a1e7f788f4deee4
392,Customer_392,45,UK,3443,Adult,85d721665777947b632be9a1883618bd79dff48e25d3369e66ca1a404eb5bb4b
393,Customer_393,64,India,1640,Senior,e7a9a5edbb9fa9634cbd9421dbad0d6f9faff7cf70a8e1bdb0086af7e0e12782
394,Customer_394,63,UK,1544,Senior,dd25e47dd32916e75bc5fb80486b83c190a55d0a53e0bfe779e395f3c54dff8d
395,Customer_395,45,India,475,Adult,12f8264cdd888700b3f337ed83a362a6acd7faff3f3b4758554514faafcd1590
396,Customer_396,46,India,290,Adult,15e55295a4e8f703ba335cdf44f9a97cb7346d58c0e32ebc0c76809b97c15305
397,Customer_397,54,USA,2075,Senior,a748cd6b35564de06ce704ada4a03b5ee3540daa65c9dba0903aac7e0d38a190
398,Customer_398,46,UK,661,Adult,11cf52a4391cab9e6edde94ea1c68dcef5922041bd6fb305a27b36a06eaa277f
399,Customer_399,18,India,2022,Young,a7d69804388f087c3b9cd987a334f4d6d02563167b58894f75455364cb475965
400,Customer_400,56,India,3906,Senior,e35b3361fa97455480e7d2d2cea9e0310359103e08dc85e5b6aaf36a22b43373
401,Customer_401,21,India,1267,Young,8beb0f22833e63d9b07afdac27b05bb88a471180da231d81cc0dea2a2e313563
402,Customer_402,39,UK,707,Adult,12d5a9356ac570c7b3d6ad5b768da2431a761c0320fb291dff3ed12978d2a6f6
403,Customer_403,24,UK,3613,Young,3dd94fbd8e384e2ef731407d53cfbe8c97cc16ac1c8987577a03a48b767171ba
404,Customer_404,39,UK,3111,Adult,3a79c27645992cd1d145361f7d2b18c4a8e69a6413005f15d0ccb776b713b10b
405,Customer_405,29,UK,1482,Young,f057766c71b0a6c5330dfd1549955c330359f0baf11ecfab79ffb487f7d875e6
406,Customer_406,23,USA,4342,Young,408982827088b884e0db236721e74555ef4055bbf51e8087058855a7e229409a
407,Customer_407,47,UK,3892,Adult,897f1abafcbc2bf0aa8d538c017a056e17c0d33e16ab8db0086ac7e3999af850
408,Customer_408,67,USA,2239,Senior,213a739771084683806d8bb0d0cde9374cec6ea17cb91593a6dadfaf64247b7f
409,Customer_409,48,UK,704,Adult,92ec29a6d674c123442c3149ebad8bc7ce9a98e2d501a68c3b072df2ffb4dcdc
410,Customer_410,28,USA,3059,Young,d7bae47d81c12ce10a8e57bf7fc35e1dfd5a5393aec3d0da1409a800d793f652
411,Customer_411,56,UK,1697,Senior,6689ff306b6c02c9af69964945a4010e5b817a54470d88beb4b34e273dfd718e
412,Customer_412,50,USA,433,Senior,00c5de38019c97ce4b8ddbed2dc113e57a8347e42005e3c8f12445075ddfb9d6
413,Customer_413,28,India,2180,Young,518979ef3ebf408c0dd543522ef7364aa8ecefffd47edd263d5071084b87c3d8
414,Customer_414,70,USA,3861,Senior,62cc3917c4187c254f001c52a308fc3856bd91e228d57bc05d76572c217b2844
415,Customer_415,35,USA,114,Adult,24732d96e9d8307ab8bca12a5ff09fffb3b61ad31056a241c82bda6bcab382d5
416,Customer_416,57,USA,1352,Senior,297e27c6ae5ba76c3242db4ea87230f35bd711338b7508c823ee9b23462f2026
417,Customer_417,57,UK,951,Senior,f71bdc6eed659f2dd6d2729c27f1cee494baa604fc0467ce511228e35063d32a
418,Customer_418,18,UK,3324,Young,e7608f8d4d0a06c8b24d5458033bb442c83fcb22fc8ff22b929c1999edb5c8dc
419,Customer_419,53,UK,1044,Senior,259365172f79f692a9a7a15182f4234cf08181bf93841fdbeec6ede9cb8c4d43
420,Customer_420,67,India,4351,Senior,9c8ddc43ee09303ee92751c83a4d3b370bd049e8b5a1f62f02fc5b106b0ef9b7
421,Customer_421,68,USA,2363,Senior,fe34a9b3ebda32b511d7c905c39ebfe8d1f5110a12185468d89277280df71dde
422,Customer_422,43,USA,3417,Adult,46750e2d26134f51f417ef1077ee3ea8c30c65c988bd0e5b0a3c391041776d87
423,Customer_423,36,UK,1779,Adult,ca7720c27e4fa194ed4b76acfddd070a79f8436caf0069a353ff221583454575
424,Customer_424,51,UK,1201,Senior,93e6a59e35dc2eb4d549cfce10e38a7b29ff69ee3fde12136296b160d778b723
425,Customer_425,45,India,3348,Adult,06a0761a2a0c556806a1d23d536a51f515ea7cee11467570e006af89d783885d
426,Customer_426,66,UK,4723,Senior,5b754c45a0f77e1ce934c732dfb8f67346430827b7cceb5285c76edc7c38bd2e
427,Customer_427,46,India,4612,Adult,4510304ee967a16e16d2737e1dd06bba5f10f0ab03d766efe989ad15f9e178fc
428,Customer_428,41,UK,3490,Adult,61ba2e9bebbe51fea129488d15e599bcac41bfdd3fdeca4af2831be9e1f5ce4f
429,Customer_429,53,India,1510,Senior,9631a17ddeaa65e78a0bc6f240e089035b07b379ce6fc267950bd30abef7ae1c
430,Customer_430,56,UK,455,Senior,98c11288747979ca2d3d1b49d3540b8e372061a11a434f7608c0a9a63a11e882
431,Customer_431,48,USA,4345,Adult,c6572a8d50073bbeddf228f96ea6a027c94a6609a1073ff38e127e810ab1e9b2
432,Customer_432,28,India,3023,Young,248aeaa6b0f56049cb822bd204ee58779482236172d2306581211ae2f9f5a2c8
433,Customer_433,46,USA,4801,Adult,6dc62817caf57d646049c52eaf613ed04a81638966f79b3306dcfa5c8d1ec63f
434,Customer_434,33,India,367,Adult,18c62d8d3079aa0deee70d7213c75b22b62d5306c61ce0edd32c34d4316bc19c
435,Customer_435,24,India,581,Young,7613d58899ff65e99db740ed2b6f4350389bde06de3de75bb269f365f1fd9f76
436,Customer_436,26,India,4071,Young,0e21eaf2423fbed0d59e626b44d4365574c7122c2ade7ea2e5f1b9d4bcb099c1
437,Customer_437,34,USA,4208,Adult,e17fdf5cc23f6cd7ceb8b5179b3c7b3d47a86bce8d4cbf60de23835726433729
438,Customer_438,20,India,3222,Young,7e8dd5801c5804ac04855eec36a40ae8788d24036c5ed7622afa7ea0442376ea
439,Customer_439,46,UK,3397,Adult,9fcbe1aa32df7b3a24318f1db11ed532a803f1e26b0d38337efe692fa2411a34
440,Customer_440,65,UK,1761,Senior,7963b9ef5281f2894f4dc26a99c41058b4403bdc7563bb7e9f98571d987846b2
441,Customer_441,53,India,411,Senior,1be5f36659e4d6cee73cbb62e9a754e5d30935b249d6271cb8a9960b23daf285
442,Customer_442,70,UK,3721,Senior,adc773c14e9302948394c6d1af4bb220d7b60741d5da0792b503749b798a798c
443,Customer_443,46,UK,4613,Adult,c54bfdf14dab775a2987b6563f2644aba61498d8019abe71134e3ece7529c949
444,Customer_444,21,India,2123,Young,e4852e1ceb123053d52d725fe539ce7442b653719ca97e4af00248671edcce45
445,Customer_445,38,UK,1662,Adult,4dc85fe2fd26c86097a9f10c4587c860e5f1873cc2bb1d55e54613f2c6e69a79
446,Customer_446,45,USA,3136,Adult,c9b12a74f296fbf6ef1686ee18c91c8104765ed48fc5d73ab8721c060ba586de
447,Customer_447,26,India,4888,Young,7bd1c0f87eed9a3dd2af9413ea1f89011bff2e9e1c068e8ea69f98d8f48f7633
